id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,element,name,team_id,opponent_team_id,team,opponent_team
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,8,Martin Olsson,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,8,Martin Olsson,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,8,Martin Olsson,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,8,Martin Olsson,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,8,Martin Olsson,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,9,Matej Chalus,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,9,Matej Chalus,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,9,Matej Chalus,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,9,Matej Chalus,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,9,Matej Chalus,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,9,Matej Chalus,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,9,Matej Chalus,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,9,Matej Chalus,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,9,Matej Chalus,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,9,Matej Chalus,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,9,Matej Chalus,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,9,Matej Chalus,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,9,Matej Chalus,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,9,Matej Chalus,1,10,Malmö FF,Kalmar FF
163,2270190,5,,1,,21,False,0,False,2022-09-04T15:30:00Z,Omgång 21,False,9,Matej Chalus,1,5,Malmö FF,IF Elfsborg
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,9,Matej Chalus,1,9,Malmö FF,IFK Norrköping
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,9,Matej Chalus,1,19,Malmö FF,Helsingborgs IF
191,2270217,1,,2,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,9,Matej Chalus,1,2,Malmö FF,Hammarby
200,2270226,1,,18,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,9,Matej Chalus,1,18,Malmö FF,IFK Värnamo
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,9,Matej Chalus,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,9,Matej Chalus,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,9,Matej Chalus,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,9,Matej Chalus,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,9,Matej Chalus,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,10,Markus Björkqvist,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,10,Markus Björkqvist,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,10,Markus Björkqvist,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,10,Markus Björkqvist,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,10,Markus Björkqvist,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,10,Markus Björkqvist,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,10,Markus Björkqvist,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,10,Markus Björkqvist,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,10,Markus Björkqvist,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,10,Markus Björkqvist,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,10,Markus Björkqvist,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,10,Markus Björkqvist,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,10,Markus Björkqvist,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,10,Markus Björkqvist,1,10,Malmö FF,Kalmar FF
163,2270190,5,,1,,21,False,0,False,2022-09-04T15:30:00Z,Omgång 21,False,10,Markus Björkqvist,1,5,Malmö FF,IF Elfsborg
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,10,Markus Björkqvist,1,9,Malmö FF,IFK Norrköping
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,10,Markus Björkqvist,1,19,Malmö FF,Helsingborgs IF
191,2270217,1,,2,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,10,Markus Björkqvist,1,2,Malmö FF,Hammarby
200,2270226,1,,18,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,10,Markus Björkqvist,1,18,Malmö FF,IFK Värnamo
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,10,Markus Björkqvist,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,10,Markus Björkqvist,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,10,Markus Björkqvist,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,10,Markus Björkqvist,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,10,Markus Björkqvist,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,11,Jo Inge Berget,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,11,Jo Inge Berget,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,11,Jo Inge Berget,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,11,Jo Inge Berget,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,11,Jo Inge Berget,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,11,Jo Inge Berget,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,11,Jo Inge Berget,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,11,Jo Inge Berget,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,11,Jo Inge Berget,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,11,Jo Inge Berget,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,11,Jo Inge Berget,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,11,Jo Inge Berget,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,11,Jo Inge Berget,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,11,Jo Inge Berget,1,10,Malmö FF,Kalmar FF
163,2270190,5,,1,,21,False,0,False,2022-09-04T15:30:00Z,Omgång 21,False,11,Jo Inge Berget,1,5,Malmö FF,IF Elfsborg
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,11,Jo Inge Berget,1,9,Malmö FF,IFK Norrköping
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,11,Jo Inge Berget,1,19,Malmö FF,Helsingborgs IF
191,2270217,1,,2,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,11,Jo Inge Berget,1,2,Malmö FF,Hammarby
200,2270226,1,,18,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,11,Jo Inge Berget,1,18,Malmö FF,IFK Värnamo
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,11,Jo Inge Berget,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,11,Jo Inge Berget,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,11,Jo Inge Berget,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,11,Jo Inge Berget,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,11,Jo Inge Berget,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,12,Anders Christiansen,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,12,Anders Christiansen,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,12,Anders Christiansen,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,12,Anders Christiansen,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,12,Anders Christiansen,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,12,Anders Christiansen,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,12,Anders Christiansen,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,12,Anders Christiansen,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,12,Anders Christiansen,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,12,Anders Christiansen,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,12,Anders Christiansen,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,12,Anders Christiansen,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,12,Anders Christiansen,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,12,Anders Christiansen,1,10,Malmö FF,Kalmar FF
163,2270190,5,,1,,21,False,0,False,2022-09-04T15:30:00Z,Omgång 21,False,12,Anders Christiansen,1,5,Malmö FF,IF Elfsborg
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,12,Anders Christiansen,1,9,Malmö FF,IFK Norrköping
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,12,Anders Christiansen,1,19,Malmö FF,Helsingborgs IF
191,2270217,1,,2,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,12,Anders Christiansen,1,2,Malmö FF,Hammarby
200,2270226,1,,18,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,12,Anders Christiansen,1,18,Malmö FF,IFK Värnamo
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,12,Anders Christiansen,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,12,Anders Christiansen,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,12,Anders Christiansen,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,12,Anders Christiansen,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,12,Anders Christiansen,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,13,Sören Rieks,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,13,Sören Rieks,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,13,Sören Rieks,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,13,Sören Rieks,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,13,Sören Rieks,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,13,Sören Rieks,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,13,Sören Rieks,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,13,Sören Rieks,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,13,Sören Rieks,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,13,Sören Rieks,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,13,Sören Rieks,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,13,Sören Rieks,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,13,Sören Rieks,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,13,Sören Rieks,1,10,Malmö FF,Kalmar FF
163,2270190,5,,1,,21,False,0,False,2022-09-04T15:30:00Z,Omgång 21,False,13,Sören Rieks,1,5,Malmö FF,IF Elfsborg
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,13,Sören Rieks,1,9,Malmö FF,IFK Norrköping
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,13,Sören Rieks,1,19,Malmö FF,Helsingborgs IF
191,2270217,1,,2,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,13,Sören Rieks,1,2,Malmö FF,Hammarby
200,2270226,1,,18,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,13,Sören Rieks,1,18,Malmö FF,IFK Värnamo
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,13,Sören Rieks,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,13,Sören Rieks,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,13,Sören Rieks,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,13,Sören Rieks,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,13,Sören Rieks,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,14,Oscar Lewicki,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,14,Oscar Lewicki,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,14,Oscar Lewicki,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,14,Oscar Lewicki,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,14,Oscar Lewicki,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,14,Oscar Lewicki,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,14,Oscar Lewicki,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,14,Oscar Lewicki,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,14,Oscar Lewicki,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,14,Oscar Lewicki,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,14,Oscar Lewicki,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,14,Oscar Lewicki,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,14,Oscar Lewicki,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,14,Oscar Lewicki,1,10,Malmö FF,Kalmar FF
163,2270190,5,,1,,21,False,0,False,2022-09-04T15:30:00Z,Omgång 21,False,14,Oscar Lewicki,1,5,Malmö FF,IF Elfsborg
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,14,Oscar Lewicki,1,9,Malmö FF,IFK Norrköping
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,14,Oscar Lewicki,1,19,Malmö FF,Helsingborgs IF
191,2270217,1,,2,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,14,Oscar Lewicki,1,2,Malmö FF,Hammarby
200,2270226,1,,18,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,14,Oscar Lewicki,1,18,Malmö FF,IFK Värnamo
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,14,Oscar Lewicki,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,14,Oscar Lewicki,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,14,Oscar Lewicki,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,14,Oscar Lewicki,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,14,Oscar Lewicki,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,15,Erdal Rakip,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,15,Erdal Rakip,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,15,Erdal Rakip,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,15,Erdal Rakip,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,15,Erdal Rakip,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,15,Erdal Rakip,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,15,Erdal Rakip,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,15,Erdal Rakip,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,15,Erdal Rakip,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,15,Erdal Rakip,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,15,Erdal Rakip,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,15,Erdal Rakip,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,15,Erdal Rakip,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,15,Erdal Rakip,1,10,Malmö FF,Kalmar FF
163,2270190,5,,1,,21,False,0,False,2022-09-04T15:30:00Z,Omgång 21,False,15,Erdal Rakip,1,5,Malmö FF,IF Elfsborg
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,15,Erdal Rakip,1,9,Malmö FF,IFK Norrköping
180,2270207,19,,1,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,15,Erdal Rakip,1,19,Malmö FF,Helsingborgs IF
191,2270217,1,,2,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,15,Erdal Rakip,1,2,Malmö FF,Hammarby
200,2270226,1,,18,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,15,Erdal Rakip,1,18,Malmö FF,IFK Värnamo
205,2270232,4,,1,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,15,Erdal Rakip,1,4,Malmö FF,IFK Göteborg
215,2270241,1,,7,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,15,Erdal Rakip,1,7,Malmö FF,Djurgården
217,2270244,6,,1,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,15,Erdal Rakip,1,6,Malmö FF,BK Häcken
232,2270259,13,,1,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,15,Erdal Rakip,1,13,Malmö FF,Varbergs BoIS
240,2270267,1,,16,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,15,Erdal Rakip,1,16,Malmö FF,Degerfors IF
51,2270081,1,,14,,7,False,0,False,2022-05-07T15:30:00Z,Omgång 7,True,16,Adi Nalic,1,14,Malmö FF,Mjällby AIF
58,2270148,12,,1,,7,False,0,False,2022-05-11T17:00:00Z,Omgång 7,False,16,Adi Nalic,1,12,Malmö FF,AIK
66,2270086,7,,1,,8,False,0,False,2022-05-16T17:10:00Z,Omgång 8,False,16,Adi Nalic,1,7,Malmö FF,Djurgården
71,2270097,1,,6,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,16,Adi Nalic,1,6,Malmö FF,BK Häcken
75,2270101,16,,1,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,False,16,Adi Nalic,1,16,Malmö FF,Degerfors IF
89,2270113,1,,19,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,16,Adi Nalic,1,19,Malmö FF,Helsingborgs IF
94,2270122,17,,1,,12,False,0,False,2022-07-01T17:00:00Z,Omgång 12,False,16,Adi Nalic,1,17,Malmö FF,GIF Sundsvall
105,2270130,1,,13,,13,False,0,False,2022-07-09T13:00:00Z,Omgång 13,True,16,Adi Nalic,1,13,Malmö FF,Varbergs BoIS
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,False,16,Adi Nalic,1,9,Malmö FF,IFK Norrköping
120,2270145,1,,3,,15,False,0,False,2022-07-23T13:00:00Z,Omgång 15,True,16,Adi Nalic,1,3,Malmö FF,IK Sirius
133,2270160,3,,1,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,False,16,Adi Nalic,1,3,Malmö FF,IK Sirius
144,2270171,1,,17,,18,False,0,False,2022-08-13T13:00:00Z,Omgång 18,True,16,Adi Nalic,1,17,Malmö FF,GIF Sundsvall
151,2270177,14,,1,,19,False,0,False,2022-08-20T13:00:00Z,Omgång 19,False,16,Adi Nalic,1,14,Malmö FF,Mjällby AIF
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,True,16,Adi Nalic,1,10,Malmö FF,Kalmar FF
