element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,own_goals,attacking_bonus,defending_bonus,winning_goals,crosses,key_passes,big_chances_created,clearances_blocks_interceptions,recoveries,value,transfers_balance,selected,transfers_in,transfers_out,name,team_id,team,opponent_team_id
226,78,IK Sirius,0,True,2022-05-28T15:00:00Z,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,37,0,0,Jasse Tuominen,6,BK Häcken,3
226,85,Hammarby,0,False,2022-06-26T13:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,37,0,0,Jasse Tuominen,6,BK Häcken,2
227,1,AIK,0,True,2022-04-02T15:30:00Z,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,16,0,0,Leonardo Farah Shahin,6,BK Häcken,12
227,9,Degerfors IF,0,False,2022-04-09T15:30:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,14,0,2,Leonardo Farah Shahin,6,BK Häcken,16
227,20,IFK Göteborg,0,True,2022-04-17T15:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,14,1,1,Leonardo Farah Shahin,6,BK Häcken,4
227,28,IFK Norrköping,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,37,36,13,Leonardo Farah Shahin,6,BK Häcken,9
227,34,Helsingborgs IF,0,False,2022-04-24T15:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,42,15,7,Leonardo Farah Shahin,6,BK Häcken,19
227,42,Varbergs BoIS,0,True,2022-05-01T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,45,5,4,Leonardo Farah Shahin,6,BK Häcken,13
227,57,IFK Värnamo,0,False,2022-05-09T17:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-2,40,0,2,Leonardo Farah Shahin,6,BK Häcken,18
227,61,Kalmar FF,0,True,2022-05-15T13:00:00Z,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1,38,0,1,Leonardo Farah Shahin,6,BK Häcken,10
227,71,Malmö FF,0,False,2022-05-22T15:30:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,40,0,0,Leonardo Farah Shahin,6,BK Häcken,1
227,78,IK Sirius,0,True,2022-05-28T15:00:00Z,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1,39,0,1,Leonardo Farah Shahin,6,BK Häcken,3
227,85,Hammarby,0,False,2022-06-26T13:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-2,37,0,2,Leonardo Farah Shahin,6,BK Häcken,2
228,1,AIK,1,True,2022-04-02T15:30:00Z,4,2,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,0,78,0,0,Ibrahim Sadiq,6,BK Häcken,12
228,9,Degerfors IF,13,False,2022-04-09T15:30:00Z,1,2,2,85,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,55,-5,84,8,13,Ibrahim Sadiq,6,BK Häcken,16
228,20,IFK Göteborg,1,True,2022-04-17T15:30:00Z,0,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,1087,1364,1148,61,Ibrahim Sadiq,6,BK Häcken,4
228,28,IFK Norrköping,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-119,1312,170,289,Ibrahim Sadiq,6,BK Häcken,9
228,34,Helsingborgs IF,0,False,2022-04-24T15:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-294,1017,5,299,Ibrahim Sadiq,6,BK Häcken,19
228,42,Varbergs BoIS,0,True,2022-05-01T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-295,660,1,296,Ibrahim Sadiq,6,BK Häcken,13
228,57,IFK Värnamo,0,False,2022-05-09T17:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-155,538,0,155,Ibrahim Sadiq,6,BK Häcken,18
228,61,Kalmar FF,0,True,2022-05-15T13:00:00Z,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-99,484,0,99,Ibrahim Sadiq,6,BK Häcken,10
228,71,Malmö FF,0,False,2022-05-22T15:30:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-59,427,0,59,Ibrahim Sadiq,6,BK Häcken,1
228,78,IK Sirius,0,True,2022-05-28T15:00:00Z,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-34,392,0,34,Ibrahim Sadiq,6,BK Häcken,3
228,85,Hammarby,0,False,2022-06-26T13:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-13,380,3,16,Ibrahim Sadiq,6,BK Häcken,2
229,7,Degerfors IF,0,True,2022-04-04T17:10:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,726,0,0,Aleksandr Vasyutin,7,Djurgården,16
229,13,Mjällby AIF,0,False,2022-04-10T15:30:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-107,652,4,111,Aleksandr Vasyutin,7,Djurgården,14
229,18,IFK Norrköping,0,True,2022-04-16T13:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-50,608,2,52,Aleksandr Vasyutin,7,Djurgården,9
229,27,IFK Göteborg,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-37,571,0,37,Aleksandr Vasyutin,7,Djurgården,4
229,33,AIK,0,False,2022-04-24T13:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-20,552,0,20,Aleksandr Vasyutin,7,Djurgården,12
229,41,IK Sirius,0,True,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-25,947,0,25,Aleksandr Vasyutin,7,Djurgården,3
229,49,Helsingborgs IF,0,True,2022-05-05T17:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-25,947,0,25,Aleksandr Vasyutin,7,Djurgården,19
229,56,IF Elfsborg,0,False,2022-05-09T17:10:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-15,508,0,15,Aleksandr Vasyutin,7,Djurgården,5
229,66,Malmö FF,0,True,2022-05-16T17:10:00Z,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-12,501,0,12,Aleksandr Vasyutin,7,Djurgården,1
229,70,Kalmar FF,0,False,2022-05-22T15:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-15,486,1,16,Aleksandr Vasyutin,7,Djurgården,10
229,79,Varbergs BoIS,0,True,2022-05-29T13:00:00Z,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-9,478,0,9,Aleksandr Vasyutin,7,Djurgården,13
229,84,GIF Sundsvall,0,False,2022-06-26T15:30:00Z,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-7,471,1,8,Aleksandr Vasyutin,7,Djurgården,17
230,7,Degerfors IF,4,True,2022-04-04T17:10:00Z,3,1,1,90,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,10,8,55,0,2541,0,0,Jacob Widell Zetterström,7,Djurgården,16
230,13,Mjällby AIF,2,False,2022-04-10T15:30:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,55,172,3003,245,73,Jacob Widell Zetterström,7,Djurgården,14
230,18,IFK Norrköping,3,True,2022-04-16T13:00:00Z,2,1,3,90,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,14,13,55,-15,3038,66,81,Jacob Widell Zetterström,7,Djurgården,9
230,27,IFK Göteborg,2,False,2022-04-20T17:00:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,55,-61,3006,73,134,Jacob Widell Zetterström,7,Djurgården,4
230,33,AIK,2,False,2022-04-24T13:00:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,11,55,-54,2977,37,91,Jacob Widell Zetterström,7,Djurgården,12
230,41,IK Sirius,8,True,2022-04-30T13:00:00Z,4,0,6,90,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,6,5,55,309,7164,414,105,Jacob Widell Zetterström,7,Djurgården,3
230,49,Helsingborgs IF,1,True,2022-05-05T17:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,11,10,55,309,7164,414,105,Jacob Widell Zetterström,7,Djurgården,19
230,56,IF Elfsborg,7,False,2022-05-09T17:10:00Z,0,0,7,90,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,15,15,55,-125,2940,35,160,Jacob Widell Zetterström,7,Djurgården,5
230,66,Malmö FF,6,True,2022-05-16T17:10:00Z,4,0,8,90,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,55,-24,3167,76,100,Jacob Widell Zetterström,7,Djurgården,1
230,70,Kalmar FF,3,False,2022-05-22T15:30:00Z,1,0,9,90,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,12,12,55,401,3612,452,51,Jacob Widell Zetterström,7,Djurgården,10
230,79,Varbergs BoIS,6,True,2022-05-29T13:00:00Z,4,0,10,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,56,175,3814,215,40,Jacob Widell Zetterström,7,Djurgården,13
230,84,GIF Sundsvall,1,False,2022-06-26T15:30:00Z,2,5,11,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,10,56,121,3971,177,56,Jacob Widell Zetterström,7,Djurgården,17
231,7,Degerfors IF,3,True,2022-04-04T17:10:00Z,3,1,1,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,3,70,0,6581,0,0,Hjalmar Ekdal,7,Djurgården,16
231,13,Mjällby AIF,3,False,2022-04-10T15:30:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,5,70,-37,7017,123,160,Hjalmar Ekdal,7,Djurgården,14
231,18,IFK Norrköping,3,True,2022-04-16T13:00:00Z,2,1,3,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,11,5,70,-169,6936,47,216,Hjalmar Ekdal,7,Djurgården,9
231,27,IFK Göteborg,2,False,2022-04-20T17:00:00Z,1,1,4,90,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,6,70,-243,6757,138,381,Hjalmar Ekdal,7,Djurgården,4
231,33,AIK,3,False,2022-04-24T13:00:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,6,70,-154,6644,184,338,Hjalmar Ekdal,7,Djurgården,12
231,41,IK Sirius,7,True,2022-04-30T13:00:00Z,4,0,6,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,6,70,2412,13031,2589,177,Hjalmar Ekdal,7,Djurgården,3
231,49,Helsingborgs IF,1,True,2022-05-05T17:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,7,6,70,2412,13031,2589,177,Hjalmar Ekdal,7,Djurgården,19
231,56,IF Elfsborg,7,False,2022-05-09T17:10:00Z,0,0,7,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,7,70,-799,6895,45,844,Hjalmar Ekdal,7,Djurgården,5
231,66,Malmö FF,13,True,2022-05-16T17:10:00Z,4,0,8,90,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,18,10,70,-593,7701,34,627,Hjalmar Ekdal,7,Djurgården,1
231,70,Kalmar FF,3,False,2022-05-22T15:30:00Z,1,0,9,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,5,70,-49,7692,258,307,Hjalmar Ekdal,7,Djurgården,10
231,79,Varbergs BoIS,7,True,2022-05-29T13:00:00Z,4,0,10,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,70,39,7771,118,79,Hjalmar Ekdal,7,Djurgården,13
231,84,GIF Sundsvall,8,False,2022-06-26T15:30:00Z,2,5,11,90,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,8,3,70,2,7812,126,124,Hjalmar Ekdal,7,Djurgården,17
232,7,Degerfors IF,0,True,2022-04-04T17:10:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,45,0,0,Linus Tagesson,7,Djurgården,16
232,13,Mjällby AIF,0,False,2022-04-10T15:30:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3,50,0,3,Linus Tagesson,7,Djurgården,14
232,18,IFK Norrköping,0,True,2022-04-16T13:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4,46,0,4,Linus Tagesson,7,Djurgården,9
232,27,IFK Göteborg,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2,44,0,2,Linus Tagesson,7,Djurgården,4
232,33,AIK,0,False,2022-04-24T13:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,48,2,1,Linus Tagesson,7,Djurgården,12
232,41,IK Sirius,0,True,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,110,3,3,Linus Tagesson,7,Djurgården,3
232,49,Helsingborgs IF,0,True,2022-05-05T17:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,110,3,3,Linus Tagesson,7,Djurgården,19
232,56,IF Elfsborg,0,False,2022-05-09T17:10:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,54,2,1,Linus Tagesson,7,Djurgården,5
232,66,Malmö FF,0,True,2022-05-16T17:10:00Z,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-2,46,2,4,Linus Tagesson,7,Djurgården,1
232,70,Kalmar FF,0,False,2022-05-22T15:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,46,0,0,Linus Tagesson,7,Djurgården,10
232,79,Varbergs BoIS,0,True,2022-05-29T13:00:00Z,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,46,0,0,Linus Tagesson,7,Djurgården,13
232,84,GIF Sundsvall,0,False,2022-06-26T15:30:00Z,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-2,44,0,2,Linus Tagesson,7,Djurgården,17
233,7,Degerfors IF,0,True,2022-04-04T17:10:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,32,0,0,Frank Odhiambo,7,Djurgården,16
233,13,Mjällby AIF,0,False,2022-04-10T15:30:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,39,0,2,Frank Odhiambo,7,Djurgården,14
233,18,IFK Norrköping,0,True,2022-04-16T13:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,37,0,2,Frank Odhiambo,7,Djurgården,9
233,27,IFK Göteborg,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,36,0,2,Frank Odhiambo,7,Djurgården,4
233,33,AIK,0,False,2022-04-24T13:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,34,0,2,Frank Odhiambo,7,Djurgården,12
233,41,IK Sirius,0,True,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,35,1,3,Frank Odhiambo,7,Djurgården,3
233,49,Helsingborgs IF,0,True,2022-05-05T17:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,35,1,3,Frank Odhiambo,7,Djurgården,19
233,56,IF Elfsborg,0,False,2022-05-09T17:10:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,32,0,2,Frank Odhiambo,7,Djurgården,5
233,66,Malmö FF,0,True,2022-05-16T17:10:00Z,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,30,1,3,Frank Odhiambo,7,Djurgården,1
233,70,Kalmar FF,0,False,2022-05-22T15:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2,28,0,2,Frank Odhiambo,7,Djurgården,10
233,79,Varbergs BoIS,0,True,2022-05-29T13:00:00Z,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-1,28,0,1,Frank Odhiambo,7,Djurgården,13
233,84,GIF Sundsvall,0,False,2022-06-26T15:30:00Z,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,28,0,0,Frank Odhiambo,7,Djurgården,17
234,7,Degerfors IF,2,True,2022-04-04T17:10:00Z,3,1,1,90,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,8,7,65,0,13541,0,0,Piotr Johansson,7,Djurgården,16
234,13,Mjällby AIF,2,False,2022-04-10T15:30:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,65,-22,13901,164,186,Piotr Johansson,7,Djurgården,14
234,18,IFK Norrköping,2,True,2022-04-16T13:00:00Z,2,1,3,90,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,10,6,65,-471,13505,87,558,Piotr Johansson,7,Djurgården,9
234,27,IFK Göteborg,4,False,2022-04-20T17:00:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,10,5,65,-1264,12282,68,1332,Piotr Johansson,7,Djurgården,4
234,33,AIK,2,False,2022-04-24T13:00:00Z,1,0,5,90,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,7,6,65,-1177,11138,96,1273,Piotr Johansson,7,Djurgården,12
234,41,IK Sirius,0,True,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,-3514,6182,35,3549,Piotr Johansson,7,Djurgården,3
234,49,Helsingborgs IF,3,True,2022-05-05T17:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,0,1,1,0,4,2,0,12,9,65,-3514,6182,35,3549,Piotr Johansson,7,Djurgården,19
234,56,IF Elfsborg,7,False,2022-05-09T17:10:00Z,0,0,7,90,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,0,16,11,65,-1543,5678,19,1562,Piotr Johansson,7,Djurgården,5
234,66,Malmö FF,10,True,2022-05-16T17:10:00Z,4,0,8,90,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,65,-480,5807,25,505,Piotr Johansson,7,Djurgården,1
234,70,Kalmar FF,3,False,2022-05-22T15:30:00Z,1,0,9,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,7,4,65,-216,5601,62,278,Piotr Johansson,7,Djurgården,10
234,79,Varbergs BoIS,6,True,2022-05-29T13:00:00Z,4,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,65,-43,5566,51,94,Piotr Johansson,7,Djurgården,13
234,84,GIF Sundsvall,2,False,2022-06-26T15:30:00Z,2,5,11,90,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,8,6,65,-113,5466,30,143,Piotr Johansson,7,Djurgården,17
235,7,Degerfors IF,2,True,2022-04-04T17:10:00Z,3,1,1,69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,70,0,3731,0,0,Pierre Bengtsson,7,Djurgården,16
235,13,Mjällby AIF,3,False,2022-04-10T15:30:00Z,1,0,2,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,4,70,-469,3390,52,521,Pierre Bengtsson,7,Djurgården,14
235,18,IFK Norrköping,0,True,2022-04-16T13:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-367,3057,43,410,Pierre Bengtsson,7,Djurgården,9
235,27,IFK Göteborg,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-1137,1928,6,1143,Pierre Bengtsson,7,Djurgården,4
235,33,AIK,0,False,2022-04-24T13:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-487,1448,13,500,Pierre Bengtsson,7,Djurgården,12
235,41,IK Sirius,8,True,2022-04-30T13:00:00Z,4,0,6,90,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,14,6,69,307,4252,448,141,Pierre Bengtsson,7,Djurgården,3
235,49,Helsingborgs IF,2,True,2022-05-05T17:00:00Z,2,2,6,71,0,0,0,2,0,0,0,0,0,0,1,0,0,2,3,0,1,1,69,307,4252,448,141,Pierre Bengtsson,7,Djurgården,19
235,56,IF Elfsborg,6,False,2022-05-09T17:10:00Z,0,0,7,68,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,8,3,69,-173,1106,23,196,Pierre Bengtsson,7,Djurgården,5
235,66,Malmö FF,7,True,2022-05-16T17:10:00Z,4,0,8,78,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,7,4,69,-244,1354,6,250,Pierre Bengtsson,7,Djurgården,1
235,70,Kalmar FF,2,False,2022-05-22T15:30:00Z,1,0,9,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,69,-181,1175,13,194,Pierre Bengtsson,7,Djurgården,10
235,79,Varbergs BoIS,0,True,2022-05-29T13:00:00Z,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-28,1154,4,32,Pierre Bengtsson,7,Djurgården,13
235,84,GIF Sundsvall,1,False,2022-06-26T15:30:00Z,2,5,11,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,68,-81,1070,4,85,Pierre Bengtsson,7,Djurgården,17
236,7,Degerfors IF,1,True,2022-04-04T17:10:00Z,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,60,0,3247,0,0,Elliot Käck,7,Djurgården,16
236,13,Mjällby AIF,1,False,2022-04-10T15:30:00Z,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,60,-373,2951,12,385,Elliot Käck,7,Djurgården,14
236,18,IFK Norrköping,0,True,2022-04-16T13:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-371,2590,2,373,Elliot Käck,7,Djurgården,9
236,27,IFK Göteborg,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-533,2060,0,533,Elliot Käck,7,Djurgården,4
236,33,AIK,0,False,2022-04-24T13:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-277,1784,0,277,Elliot Käck,7,Djurgården,12
236,41,IK Sirius,0,True,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-197,1590,1,198,Elliot Käck,7,Djurgården,3
236,49,Helsingborgs IF,0,True,2022-05-05T17:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-197,1590,1,198,Elliot Käck,7,Djurgården,19
236,56,IF Elfsborg,0,False,2022-05-09T17:10:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-130,1450,0,130,Elliot Käck,7,Djurgården,5
236,66,Malmö FF,0,True,2022-05-16T17:10:00Z,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-76,1387,0,76,Elliot Käck,7,Djurgården,1
236,70,Kalmar FF,0,False,2022-05-22T15:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-56,1331,0,56,Elliot Käck,7,Djurgården,10
236,79,Varbergs BoIS,0,True,2022-05-29T13:00:00Z,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-35,1295,0,35,Elliot Käck,7,Djurgården,13
236,84,GIF Sundsvall,0,False,2022-06-26T15:30:00Z,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-32,1264,0,32,Elliot Käck,7,Djurgården,17
237,7,Degerfors IF,0,True,2022-04-04T17:10:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,92,0,0,Melker Jonsson,7,Djurgården,16
237,13,Mjällby AIF,0,False,2022-04-10T15:30:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4,103,3,7,Melker Jonsson,7,Djurgården,14
237,18,IFK Norrköping,0,True,2022-04-16T13:00:00Z,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4,103,1,5,Melker Jonsson,7,Djurgården,9
237,27,IFK Göteborg,0,False,2022-04-20T17:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,106,4,3,Melker Jonsson,7,Djurgården,4
237,33,AIK,0,False,2022-04-24T13:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4,104,1,5,Melker Jonsson,7,Djurgården,12
237,41,IK Sirius,1,True,2022-04-30T13:00:00Z,4,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,40,-7,138,2,9,Melker Jonsson,7,Djurgården,3
237,49,Helsingborgs IF,0,True,2022-05-05T17:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-7,138,2,9,Melker Jonsson,7,Djurgården,19
237,56,IF Elfsborg,0,False,2022-05-09T17:10:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3,94,2,5,Melker Jonsson,7,Djurgården,5
