,round,player_name,team_name,opponent_team_name,was_home,total_points
11,11,Jacob Ondrejka,IF Elfsborg,Östersunds FK,True,1
12,12,Jacob Ondrejka,IF Elfsborg,BK Häcken,False,1
13,14,Jacob Ondrejka,IF Elfsborg,Degerfors IF,True,1
14,15,Jacob Ondrejka,IF Elfsborg,Hammarby,False,1
15,16,Jacob Ondrejka,IF Elfsborg,Hammarby,True,6
0,1,Samuel Holmen,IF Elfsborg,Djurgården,True,0
1,2,Samuel Holmen,IF Elfsborg,Varbergs BoIS,False,1
2,3,Samuel Holmen,IF Elfsborg,Mjällby AIF,True,1
3,4,Samuel Holmen,IF Elfsborg,AIK,False,1
4,5,Samuel Holmen,IF Elfsborg,Kalmar FF,True,1
5,6,Samuel Holmen,IF Elfsborg,IK Sirius,False,0
6,7,Samuel Holmen,IF Elfsborg,Halmstads BK,True,1
7,7,Samuel Holmen,IF Elfsborg,Malmö FF,False,1
8,8,Samuel Holmen,IF Elfsborg,IFK Norrköping,True,1
9,9,Samuel Holmen,IF Elfsborg,IFK Göteborg,False,1
10,10,Samuel Holmen,IF Elfsborg,Örebro SK,True,1
11,11,Samuel Holmen,IF Elfsborg,Östersunds FK,True,1
12,12,Samuel Holmen,IF Elfsborg,BK Häcken,False,1
13,14,Samuel Holmen,IF Elfsborg,Degerfors IF,True,1
14,15,Samuel Holmen,IF Elfsborg,Hammarby,False,0
15,16,Samuel Holmen,IF Elfsborg,Hammarby,True,1
0,1,Prince Isaac Kouame,IF Elfsborg,Djurgården,True,0
1,2,Prince Isaac Kouame,IF Elfsborg,Varbergs BoIS,False,0
2,3,Prince Isaac Kouame,IF Elfsborg,Mjällby AIF,True,0
3,4,Prince Isaac Kouame,IF Elfsborg,AIK,False,0
4,5,Prince Isaac Kouame,IF Elfsborg,Kalmar FF,True,0
5,6,Prince Isaac Kouame,IF Elfsborg,IK Sirius,False,0
6,7,Prince Isaac Kouame,IF Elfsborg,Halmstads BK,True,0
7,7,Prince Isaac Kouame,IF Elfsborg,Malmö FF,False,0
8,8,Prince Isaac Kouame,IF Elfsborg,IFK Norrköping,True,0
9,9,Prince Isaac Kouame,IF Elfsborg,IFK Göteborg,False,0
10,10,Prince Isaac Kouame,IF Elfsborg,Örebro SK,True,0
11,11,Prince Isaac Kouame,IF Elfsborg,Östersunds FK,True,0
12,12,Prince Isaac Kouame,IF Elfsborg,BK Häcken,False,0
13,14,Prince Isaac Kouame,IF Elfsborg,Degerfors IF,True,0
14,15,Prince Isaac Kouame,IF Elfsborg,Hammarby,False,0
15,16,Prince Isaac Kouame,IF Elfsborg,Hammarby,True,0
0,1,Jeppe Okkels,IF Elfsborg,Djurgården,True,2
1,2,Jeppe Okkels,IF Elfsborg,Varbergs BoIS,False,3
2,3,Jeppe Okkels,IF Elfsborg,Mjällby AIF,True,1
3,4,Jeppe Okkels,IF Elfsborg,AIK,False,2
4,5,Jeppe Okkels,IF Elfsborg,Kalmar FF,True,3
5,6,Jeppe Okkels,IF Elfsborg,IK Sirius,False,3
6,7,Jeppe Okkels,IF Elfsborg,Halmstads BK,True,6
7,7,Jeppe Okkels,IF Elfsborg,Malmö FF,False,2
8,8,Jeppe Okkels,IF Elfsborg,IFK Norrköping,True,8
9,9,Jeppe Okkels,IF Elfsborg,IFK Göteborg,False,3
10,10,Jeppe Okkels,IF Elfsborg,Örebro SK,True,2
11,11,Jeppe Okkels,IF Elfsborg,Östersunds FK,True,9
12,12,Jeppe Okkels,IF Elfsborg,BK Häcken,False,1
13,14,Jeppe Okkels,IF Elfsborg,Degerfors IF,True,9
14,15,Jeppe Okkels,IF Elfsborg,Hammarby,False,3
15,16,Jeppe Okkels,IF Elfsborg,Hammarby,True,1
0,1,Noah Soderberg,IF Elfsborg,Djurgården,True,0
1,2,Noah Soderberg,IF Elfsborg,Varbergs BoIS,False,0
2,3,Noah Soderberg,IF Elfsborg,Mjällby AIF,True,0
3,4,Noah Soderberg,IF Elfsborg,AIK,False,0
4,5,Noah Soderberg,IF Elfsborg,Kalmar FF,True,1
5,6,Noah Soderberg,IF Elfsborg,IK Sirius,False,1
6,7,Noah Soderberg,IF Elfsborg,Halmstads BK,True,0
7,7,Noah Soderberg,IF Elfsborg,Malmö FF,False,0
8,8,Noah Soderberg,IF Elfsborg,IFK Norrköping,True,0
9,9,Noah Soderberg,IF Elfsborg,IFK Göteborg,False,0
10,10,Noah Soderberg,IF Elfsborg,Örebro SK,True,0
11,11,Noah Soderberg,IF Elfsborg,Östersunds FK,True,1
12,12,Noah Soderberg,IF Elfsborg,BK Häcken,False,0
13,14,Noah Soderberg,IF Elfsborg,Degerfors IF,True,0
14,15,Noah Soderberg,IF Elfsborg,Hammarby,False,0
15,16,Noah Soderberg,IF Elfsborg,Hammarby,True,0
0,1,Jack Cooper Love,IF Elfsborg,Djurgården,True,0
1,2,Jack Cooper Love,IF Elfsborg,Varbergs BoIS,False,1
2,3,Jack Cooper Love,IF Elfsborg,Mjällby AIF,True,0
3,4,Jack Cooper Love,IF Elfsborg,AIK,False,0
4,5,Jack Cooper Love,IF Elfsborg,Kalmar FF,True,1
5,6,Jack Cooper Love,IF Elfsborg,IK Sirius,False,1
6,7,Jack Cooper Love,IF Elfsborg,Halmstads BK,True,1
7,7,Jack Cooper Love,IF Elfsborg,Malmö FF,False,0
8,8,Jack Cooper Love,IF Elfsborg,IFK Norrköping,True,0
9,9,Jack Cooper Love,IF Elfsborg,IFK Göteborg,False,0
10,10,Jack Cooper Love,IF Elfsborg,Örebro SK,True,0
11,11,Jack Cooper Love,IF Elfsborg,Östersunds FK,True,1
12,12,Jack Cooper Love,IF Elfsborg,BK Häcken,False,1
13,14,Jack Cooper Love,IF Elfsborg,Degerfors IF,True,0
14,15,Jack Cooper Love,IF Elfsborg,Hammarby,False,0
15,16,Jack Cooper Love,IF Elfsborg,Hammarby,True,0
0,1,Per Frick,IF Elfsborg,Djurgården,True,2
1,2,Per Frick,IF Elfsborg,Varbergs BoIS,False,0
2,3,Per Frick,IF Elfsborg,Mjällby AIF,True,1
3,4,Per Frick,IF Elfsborg,AIK,False,1
4,5,Per Frick,IF Elfsborg,Kalmar FF,True,7
5,6,Per Frick,IF Elfsborg,IK Sirius,False,6
6,7,Per Frick,IF Elfsborg,Halmstads BK,True,7
7,7,Per Frick,IF Elfsborg,Malmö FF,False,7
8,8,Per Frick,IF Elfsborg,IFK Norrköping,True,1
9,9,Per Frick,IF Elfsborg,IFK Göteborg,False,2
10,10,Per Frick,IF Elfsborg,Örebro SK,True,0
11,11,Per Frick,IF Elfsborg,Östersunds FK,True,0
12,12,Per Frick,IF Elfsborg,BK Häcken,False,7
13,14,Per Frick,IF Elfsborg,Degerfors IF,True,3
14,15,Per Frick,IF Elfsborg,Hammarby,False,5
15,16,Per Frick,IF Elfsborg,Hammarby,True,2
0,1,Marokhy Ndione,IF Elfsborg,Djurgården,True,1
1,2,Marokhy Ndione,IF Elfsborg,Varbergs BoIS,False,15
2,3,Marokhy Ndione,IF Elfsborg,Mjällby AIF,True,7
3,4,Marokhy Ndione,IF Elfsborg,AIK,False,0
4,5,Marokhy Ndione,IF Elfsborg,Kalmar FF,True,1
5,6,Marokhy Ndione,IF Elfsborg,IK Sirius,False,7
6,7,Marokhy Ndione,IF Elfsborg,Halmstads BK,True,2
7,7,Marokhy Ndione,IF Elfsborg,Malmö FF,False,2
8,8,Marokhy Ndione,IF Elfsborg,IFK Norrköping,True,1
9,9,Marokhy Ndione,IF Elfsborg,IFK Göteborg,False,1
10,10,Marokhy Ndione,IF Elfsborg,Örebro SK,True,4
11,11,Marokhy Ndione,IF Elfsborg,Östersunds FK,True,1
12,12,Marokhy Ndione,IF Elfsborg,BK Häcken,False,0
13,14,Marokhy Ndione,IF Elfsborg,Degerfors IF,True,11
14,15,Marokhy Ndione,IF Elfsborg,Hammarby,False,1
15,16,Marokhy Ndione,IF Elfsborg,Hammarby,True,3
0,1,Kevin Holmen,IF Elfsborg,Djurgården,True,0
1,2,Kevin Holmen,IF Elfsborg,Varbergs BoIS,False,0
2,3,Kevin Holmen,IF Elfsborg,Mjällby AIF,True,0
3,4,Kevin Holmen,IF Elfsborg,AIK,False,0
4,5,Kevin Holmen,IF Elfsborg,Kalmar FF,True,0
5,6,Kevin Holmen,IF Elfsborg,IK Sirius,False,0
6,7,Kevin Holmen,IF Elfsborg,Halmstads BK,True,0
7,7,Kevin Holmen,IF Elfsborg,Malmö FF,False,0
8,8,Kevin Holmen,IF Elfsborg,IFK Norrköping,True,0
9,9,Kevin Holmen,IF Elfsborg,IFK Göteborg,False,0
10,10,Kevin Holmen,IF Elfsborg,Örebro SK,True,0
11,11,Kevin Holmen,IF Elfsborg,Östersunds FK,True,0
12,12,Kevin Holmen,IF Elfsborg,BK Häcken,False,0
13,14,Kevin Holmen,IF Elfsborg,Degerfors IF,True,0
14,15,Kevin Holmen,IF Elfsborg,Hammarby,False,0
15,16,Kevin Holmen,IF Elfsborg,Hammarby,True,0
0,1,Peter Abrahamsson,BK Häcken,Halmstads BK,False,0
1,2,Peter Abrahamsson,BK Häcken,Malmö FF,True,0
2,3,Peter Abrahamsson,BK Häcken,IK Sirius,True,0
3,4,Peter Abrahamsson,BK Häcken,Hammarby,False,0
4,5,Peter Abrahamsson,BK Häcken,IFK Göteborg,False,0
5,6,Peter Abrahamsson,BK Häcken,Örebro SK,True,0
6,7,Peter Abrahamsson,BK Häcken,Mjällby AIF,False,0
7,8,Peter Abrahamsson,BK Häcken,Varbergs BoIS,True,0
8,9,Peter Abrahamsson,BK Häcken,AIK,True,4
9,10,Peter Abrahamsson,BK Häcken,Kalmar FF,False,1
10,11,Peter Abrahamsson,BK Häcken,IFK Norrköping,False,8
11,12,Peter Abrahamsson,BK Häcken,IF Elfsborg,True,4
12,13,Peter Abrahamsson,BK Häcken,Djurgården,False,4
13,14,Peter Abrahamsson,BK Häcken,Östersunds FK,True,7
14,15,Peter Abrahamsson,BK Häcken,Degerfors IF,False,2
15,16,Peter Abrahamsson,BK Häcken,AIK,False,0
0,1,Alexander Nadj,BK Häcken,Halmstads BK,False,0
1,2,Alexander Nadj,BK Häcken,Malmö FF,True,0
2,3,Alexander Nadj,BK Häcken,IK Sirius,True,0
3,4,Alexander Nadj,BK Häcken,Hammarby,False,0
4,5,Alexander Nadj,BK Häcken,IFK Göteborg,False,0
5,6,Alexander Nadj,BK Häcken,Örebro SK,True,0
6,7,Alexander Nadj,BK Häcken,Mjällby AIF,False,0
7,8,Alexander Nadj,BK Häcken,Varbergs BoIS,True,0
8,9,Alexander Nadj,BK Häcken,AIK,True,0
9,10,Alexander Nadj,BK Häcken,Kalmar FF,False,0
10,11,Alexander Nadj,BK Häcken,IFK Norrköping,False,0
11,12,Alexander Nadj,BK Häcken,IF Elfsborg,True,0
12,13,Alexander Nadj,BK Häcken,Djurgården,False,0
13,14,Alexander Nadj,BK Häcken,Östersunds FK,True,0
14,15,Alexander Nadj,BK Häcken,Degerfors IF,False,0
15,16,Alexander Nadj,BK Häcken,AIK,False,0
0,1,Pontus Dahlberg,BK Häcken,Halmstads BK,False,2
1,2,Pontus Dahlberg,BK Häcken,Malmö FF,True,2
2,3,Pontus Dahlberg,BK Häcken,IK Sirius,True,3
3,4,Pontus Dahlberg,BK Häcken,Hammarby,False,3
4,5,Pontus Dahlberg,BK Häcken,IFK Göteborg,False,5
5,6,Pontus Dahlberg,BK Häcken,Örebro SK,True,4
6,7,Pontus Dahlberg,BK Häcken,Mjällby AIF,False,3
7,8,Pontus Dahlberg,BK Häcken,Varbergs BoIS,True,3
8,9,Pontus Dahlberg,BK Häcken,AIK,True,0
9,10,Pontus Dahlberg,BK Häcken,Kalmar FF,False,0
10,11,Pontus Dahlberg,BK Häcken,IFK Norrköping,False,0
11,12,Pontus Dahlberg,BK Häcken,IF Elfsborg,True,0
12,13,Pontus Dahlberg,BK Häcken,Djurgården,False,0
13,14,Pontus Dahlberg,BK Häcken,Östersunds FK,True,0
14,15,Pontus Dahlberg,BK Häcken,Degerfors IF,False,0
15,16,Pontus Dahlberg,BK Häcken,AIK,False,0
0,1,Jonathan Rasheed,BK Häcken,Halmstads BK,False,0
1,2,Jonathan Rasheed,BK Häcken,Malmö FF,True,0
2,3,Jonathan Rasheed,BK Häcken,IK Sirius,True,0
3,4,Jonathan Rasheed,BK Häcken,Hammarby,False,0
4,5,Jonathan Rasheed,BK Häcken,IFK Göteborg,False,0
5,6,Jonathan Rasheed,BK Häcken,Örebro SK,True,0
6,7,Jonathan Rasheed,BK Häcken,Mjällby AIF,False,0
7,8,Jonathan Rasheed,BK Häcken,Varbergs BoIS,True,0
8,9,Jonathan Rasheed,BK Häcken,AIK,True,0
9,10,Jonathan Rasheed,BK Häcken,Kalmar FF,False,0
10,11,Jonathan Rasheed,BK Häcken,IFK Norrköping,False,0
11,12,Jonathan Rasheed,BK Häcken,IF Elfsborg,True,0
12,13,Jonathan Rasheed,BK Häcken,Djurgården,False,0
13,14,Jonathan Rasheed,BK Häcken,Östersunds FK,True,0
14,15,Jonathan Rasheed,BK Häcken,Degerfors IF,False,0
15,16,Jonathan Rasheed,BK Häcken,AIK,False,0
0,1,Johan Brattberg,BK Häcken,Halmstads BK,False,0
1,2,Johan Brattberg,BK Häcken,Malmö FF,True,0
2,3,Johan Brattberg,BK Häcken,IK Sirius,True,0
3,4,Johan Brattberg,BK Häcken,Hammarby,False,0
4,5,Johan Brattberg,BK Häcken,IFK Göteborg,False,0
5,6,Johan Brattberg,BK Häcken,Örebro SK,True,0
6,7,Johan Brattberg,BK Häcken,Mjällby AIF,False,0
7,8,Johan Brattberg,BK Häcken,Varbergs BoIS,True,0
8,9,Johan Brattberg,BK Häcken,AIK,True,0
9,10,Johan Brattberg,BK Häcken,Kalmar FF,False,0
10,11,Johan Brattberg,BK Häcken,IFK Norrköping,False,0
11,12,Johan Brattberg,BK Häcken,IF Elfsborg,True,0
12,13,Johan Brattberg,BK Häcken,Djurgården,False,0
13,14,Johan Brattberg,BK Häcken,Östersunds FK,True,0
14,15,Johan Brattberg,BK Häcken,Degerfors IF,False,0
15,16,Johan Brattberg,BK Häcken,AIK,False,2
0,1,Tobias Carlsson,BK Häcken,Halmstads BK,False,0
1,2,Tobias Carlsson,BK Häcken,Malmö FF,True,0
2,3,Tobias Carlsson,BK Häcken,IK Sirius,True,0
3,4,Tobias Carlsson,BK Häcken,Hammarby,False,0
4,5,Tobias Carlsson,BK Häcken,IFK Göteborg,False,0
5,6,Tobias Carlsson,BK Häcken,Örebro SK,True,0
6,7,Tobias Carlsson,BK Häcken,Mjällby AIF,False,0
7,8,Tobias Carlsson,BK Häcken,Varbergs BoIS,True,0
8,9,Tobias Carlsson,BK Häcken,AIK,True,0
9,10,Tobias Carlsson,BK Häcken,Kalmar FF,False,1
10,11,Tobias Carlsson,BK Häcken,IFK Norrköping,False,7
11,12,Tobias Carlsson,BK Häcken,IF Elfsborg,True,2
12,13,Tobias Carlsson,BK Häcken,Djurgården,False,0
13,14,Tobias Carlsson,BK Häcken,Östersunds FK,True,6
14,15,Tobias Carlsson,BK Häcken,Degerfors IF,False,2
15,16,Tobias Carlsson,BK Häcken,AIK,False,2
0,1,Johan Hammar,BK Häcken,Halmstads BK,False,1
1,2,Johan Hammar,BK Häcken,Malmö FF,True,1
2,3,Johan Hammar,BK Häcken,IK Sirius,True,1
3,4,Johan Hammar,BK Häcken,Hammarby,False,0
4,5,Johan Hammar,BK Häcken,IFK Göteborg,False,1
5,6,Johan Hammar,BK Häcken,Örebro SK,True,2
6,7,Johan Hammar,BK Häcken,Mjällby AIF,False,4
7,8,Johan Hammar,BK Häcken,Varbergs BoIS,True,3
8,9,Johan Hammar,BK Häcken,AIK,True,4
9,10,Johan Hammar,BK Häcken,Kalmar FF,False,1
10,11,Johan Hammar,BK Häcken,IFK Norrköping,False,0
11,12,Johan Hammar,BK Häcken,IF Elfsborg,True,0
12,13,Johan Hammar,BK Häcken,Djurgården,False,1
13,14,Johan Hammar,BK Häcken,Östersunds FK,True,0
14,15,Johan Hammar,BK Häcken,Degerfors IF,False,2
15,16,Johan Hammar,BK Häcken,AIK,False,0
0,1,Joona Toivio,BK Häcken,Halmstads BK,False,4
1,2,Joona Toivio,BK Häcken,Malmö FF,True,0
2,3,Joona Toivio,BK Häcken,IK Sirius,True,0
3,4,Joona Toivio,BK Häcken,Hammarby,False,3
4,5,Joona Toivio,BK Häcken,IFK Göteborg,False,2
5,6,Joona Toivio,BK Häcken,Örebro SK,True,1
6,7,Joona Toivio,BK Häcken,Mjällby AIF,False,3
7,8,Joona Toivio,BK Häcken,Varbergs BoIS,True,3
8,9,Joona Toivio,BK Häcken,AIK,True,2
9,10,Joona Toivio,BK Häcken,Kalmar FF,False,2
10,11,Joona Toivio,BK Häcken,IFK Norrköping,False,7
11,12,Joona Toivio,BK Häcken,IF Elfsborg,True,2
12,13,Joona Toivio,BK Häcken,Djurgården,False,0
13,14,Joona Toivio,BK Häcken,Östersunds FK,True,7
14,15,Joona Toivio,BK Häcken,Degerfors IF,False,1
15,16,Joona Toivio,BK Häcken,AIK,False,1
0,1,Elohor Godswill Ekpolo,BK Häcken,Halmstads BK,False,3
1,2,Elohor Godswill Ekpolo,BK Häcken,Malmö FF,True,5
2,3,Elohor Godswill Ekpolo,BK Häcken,IK Sirius,True,3
3,4,Elohor Godswill Ekpolo,BK Häcken,Hammarby,False,3
4,5,Elohor Godswill Ekpolo,BK Häcken,IFK Göteborg,False,10
5,6,Elohor Godswill Ekpolo,BK Häcken,Örebro SK,True,4
6,7,Elohor Godswill Ekpolo,BK Häcken,Mjällby AIF,False,5
7,8,Elohor Godswill Ekpolo,BK Häcken,Varbergs BoIS,True,3
8,9,Elohor Godswill Ekpolo,BK Häcken,AIK,True,3
9,10,Elohor Godswill Ekpolo,BK Häcken,Kalmar FF,False,2
10,11,Elohor Godswill Ekpolo,BK Häcken,IFK Norrköping,False,8
11,12,Elohor Godswill Ekpolo,BK Häcken,IF Elfsborg,True,2
12,13,Elohor Godswill Ekpolo,BK Häcken,Djurgården,False,3
13,14,Elohor Godswill Ekpolo,BK Häcken,Östersunds FK,True,7
14,15,Elohor Godswill Ekpolo,BK Häcken,Degerfors IF,False,3
15,16,Elohor Godswill Ekpolo,BK Häcken,AIK,False,2
0,1,Rasmus Lindgren,BK Häcken,Halmstads BK,False,3
1,2,Rasmus Lindgren,BK Häcken,Malmö FF,True,1
2,3,Rasmus Lindgren,BK Häcken,IK Sirius,True,2
3,4,Rasmus Lindgren,BK Häcken,Hammarby,False,1
4,5,Rasmus Lindgren,BK Häcken,IFK Göteborg,False,2
5,6,Rasmus Lindgren,BK Häcken,Örebro SK,True,8
6,7,Rasmus Lindgren,BK Häcken,Mjällby AIF,False,5
7,8,Rasmus Lindgren,BK Häcken,Varbergs BoIS,True,0
8,9,Rasmus Lindgren,BK Häcken,AIK,True,0
9,10,Rasmus Lindgren,BK Häcken,Kalmar FF,False,0
10,11,Rasmus Lindgren,BK Häcken,IFK Norrköping,False,0
11,12,Rasmus Lindgren,BK Häcken,IF Elfsborg,True,0
12,13,Rasmus Lindgren,BK Häcken,Djurgården,False,0
13,14,Rasmus Lindgren,BK Häcken,Östersunds FK,True,0
14,15,Rasmus Lindgren,BK Häcken,Degerfors IF,False,0
15,16,Rasmus Lindgren,BK Häcken,AIK,False,0
0,1,Oskar Sverrisson,BK Häcken,Halmstads BK,False,1
1,2,Oskar Sverrisson,BK Häcken,Malmö FF,True,1
2,3,Oskar Sverrisson,BK Häcken,IK Sirius,True,0
3,4,Oskar Sverrisson,BK Häcken,Hammarby,False,0
4,5,Oskar Sverrisson,BK Häcken,IFK Göteborg,False,0
5,6,Oskar Sverrisson,BK Häcken,Örebro SK,True,0
6,7,Oskar Sverrisson,BK Häcken,Mjällby AIF,False,1
7,8,Oskar Sverrisson,BK Häcken,Varbergs BoIS,True,3
8,9,Oskar Sverrisson,BK Häcken,AIK,True,1
9,10,Oskar Sverrisson,BK Häcken,Kalmar FF,False,1
10,11,Oskar Sverrisson,BK Häcken,IFK Norrköping,False,1
11,12,Oskar Sverrisson,BK Häcken,IF Elfsborg,True,3
12,13,Oskar Sverrisson,BK Häcken,Djurgården,False,1
13,14,Oskar Sverrisson,BK Häcken,Östersunds FK,True,1
14,15,Oskar Sverrisson,BK Häcken,Degerfors IF,False,1
15,16,Oskar Sverrisson,BK Häcken,AIK,False,0
0,1,Martin Olsson,Malmö FF,Halmstads BK,False,0
1,2,Martin Olsson,Malmö FF,Malmö FF,True,0
2,3,Martin Olsson,Malmö FF,IK Sirius,True,3
3,4,Martin Olsson,Malmö FF,Hammarby,False,6
4,5,Martin Olsson,Malmö FF,IFK Göteborg,False,2
5,6,Martin Olsson,Malmö FF,Örebro SK,True,2
6,7,Martin Olsson,Malmö FF,Mjällby AIF,False,1
7,8,Martin Olsson,Malmö FF,Varbergs BoIS,True,0
8,9,Martin Olsson,Malmö FF,AIK,True,1
9,10,Martin Olsson,Malmö FF,Kalmar FF,False,8
10,11,Martin Olsson,Malmö FF,IFK Norrköping,False,4
11,12,Martin Olsson,Malmö FF,IF Elfsborg,True,0
12,13,Martin Olsson,Malmö FF,Djurgården,False,1
13,14,Martin Olsson,Malmö FF,Östersunds FK,True,9
14,15,Martin Olsson,Malmö FF,IFK Göteborg,True,0
15,16,Martin Olsson,Malmö FF,Degerfors IF,True,8
0,1,Valgeir Lunddal Fridriksson,BK Häcken,Halmstads BK,False,3
1,2,Valgeir Lunddal Fridriksson,BK Häcken,Malmö FF,True,1
2,3,Valgeir Lunddal Fridriksson,BK Häcken,IK Sirius,True,0
3,4,Valgeir Lunddal Fridriksson,BK Häcken,Hammarby,False,0
4,5,Valgeir Lunddal Fridriksson,BK Häcken,IFK Göteborg,False,0
5,6,Valgeir Lunddal Fridriksson,BK Häcken,Örebro SK,True,0
6,7,Valgeir Lunddal Fridriksson,BK Häcken,Mjällby AIF,False,0
7,8,Valgeir Lunddal Fridriksson,BK Häcken,Varbergs BoIS,True,0
8,9,Valgeir Lunddal Fridriksson,BK Häcken,AIK,True,1
9,10,Valgeir Lunddal Fridriksson,BK Häcken,Kalmar FF,False,0
10,11,Valgeir Lunddal Fridriksson,BK Häcken,IFK Norrköping,False,0
11,12,Valgeir Lunddal Fridriksson,BK Häcken,IF Elfsborg,True,0
12,13,Valgeir Lunddal Fridriksson,BK Häcken,Djurgården,False,1
13,14,Valgeir Lunddal Fridriksson,BK Häcken,Östersunds FK,True,1
14,15,Valgeir Lunddal Fridriksson,BK Häcken,Degerfors IF,False,0
15,16,Valgeir Lunddal Fridriksson,BK Häcken,AIK,False,0
0,1,Yannick Adjoumani,BK Häcken,Halmstads BK,False,0
1,2,Yannick Adjoumani,BK Häcken,Malmö FF,True,0
2,3,Yannick Adjoumani,BK Häcken,IK Sirius,True,0
3,4,Yannick Adjoumani,BK Häcken,Hammarby,False,0
4,5,Yannick Adjoumani,BK Häcken,IFK Göteborg,False,0
5,6,Yannick Adjoumani,BK Häcken,Örebro SK,True,0
6,7,Yannick Adjoumani,BK Häcken,Mjällby AIF,False,0
7,8,Yannick Adjoumani,BK Häcken,Varbergs BoIS,True,0
8,9,Yannick Adjoumani,BK Häcken,AIK,True,0
9,10,Yannick Adjoumani,BK Häcken,Kalmar FF,False,0
10,11,Yannick Adjoumani,BK Häcken,IFK Norrköping,False,0
11,12,Yannick Adjoumani,BK Häcken,IF Elfsborg,True,0
12,13,Yannick Adjoumani,BK Häcken,Djurgården,False,0
13,14,Yannick Adjoumani,BK Häcken,Östersunds FK,True,0
14,15,Yannick Adjoumani,BK Häcken,Degerfors IF,False,1
15,16,Yannick Adjoumani,BK Häcken,AIK,False,2
0,1,Gustaf Berggren,BK Häcken,Halmstads BK,False,1
1,2,Gustaf Berggren,BK Häcken,Malmö FF,True,3
2,3,Gustaf Berggren,BK Häcken,IK Sirius,True,1
3,4,Gustaf Berggren,BK Häcken,Hammarby,False,3
4,5,Gustaf Berggren,BK Häcken,IFK Göteborg,False,2
5,6,Gustaf Berggren,BK Häcken,Örebro SK,True,0
6,7,Gustaf Berggren,BK Häcken,Mjällby AIF,False,3
7,8,Gustaf Berggren,BK Häcken,Varbergs BoIS,True,3
8,9,Gustaf Berggren,BK Häcken,AIK,True,5
9,10,Gustaf Berggren,BK Häcken,Kalmar FF,False,10
10,11,Gustaf Berggren,BK Häcken,IFK Norrköping,False,6
11,12,Gustaf Berggren,BK Häcken,IF Elfsborg,True,2
12,13,Gustaf Berggren,BK Häcken,Djurgården,False,3
13,14,Gustaf Berggren,BK Häcken,Östersunds FK,True,3
14,15,Gustaf Berggren,BK Häcken,Degerfors IF,False,2
15,16,Gustaf Berggren,BK Häcken,AIK,False,3
0,1,Ali Youssef,BK Häcken,Halmstads BK,False,1
1,2,Ali Youssef,BK Häcken,Malmö FF,True,0
2,3,Ali Youssef,BK Häcken,IK Sirius,True,0
3,4,Ali Youssef,BK Häcken,Hammarby,False,1
4,5,Ali Youssef,BK Häcken,IFK Göteborg,False,0
5,6,Ali Youssef,BK Häcken,Örebro SK,True,1
6,7,Ali Youssef,BK Häcken,Mjällby AIF,False,1
7,8,Ali Youssef,BK Häcken,Varbergs BoIS,True,0
8,9,Ali Youssef,BK Häcken,AIK,True,8
9,10,Ali Youssef,BK Häcken,Kalmar FF,False,7
10,11,Ali Youssef,BK Häcken,IFK Norrköping,False,1
11,12,Ali Youssef,BK Häcken,IF Elfsborg,True,0
12,13,Ali Youssef,BK Häcken,Djurgården,False,0
13,14,Ali Youssef,BK Häcken,Östersunds FK,True,0
14,15,Ali Youssef,BK Häcken,Degerfors IF,False,0
15,16,Ali Youssef,BK Häcken,AIK,False,0
0,1,Daleho Irandust,BK Häcken,Halmstads BK,False,0
1,2,Daleho Irandust,BK Häcken,Malmö FF,True,0
2,3,Daleho Irandust,BK Häcken,IK Sirius,True,0
3,4,Daleho Irandust,BK Häcken,Hammarby,False,0
4,5,Daleho Irandust,BK Häcken,IFK Göteborg,False,0
5,6,Daleho Irandust,BK Häcken,Örebro SK,True,0
6,7,Daleho Irandust,BK Häcken,Mjällby AIF,False,0
7,8,Daleho Irandust,BK Häcken,Varbergs BoIS,True,1
8,9,Daleho Irandust,BK Häcken,AIK,True,0
9,10,Daleho Irandust,BK Häcken,Kalmar FF,False,0
10,11,Daleho Irandust,BK Häcken,IFK Norrköping,False,6
11,12,Daleho Irandust,BK Häcken,IF Elfsborg,True,1
12,13,Daleho Irandust,BK Häcken,Djurgården,False,1
13,14,Daleho Irandust,BK Häcken,Östersunds FK,True,8
14,15,Daleho Irandust,BK Häcken,Degerfors IF,False,2
15,16,Daleho Irandust,BK Häcken,AIK,False,0
0,1,Alexander Faltsetas,BK Häcken,Halmstads BK,False,1
1,2,Alexander Faltsetas,BK Häcken,Malmö FF,True,2
2,3,Alexander Faltsetas,BK Häcken,IK Sirius,True,3
3,4,Alexander Faltsetas,BK Häcken,Hammarby,False,1
4,5,Alexander Faltsetas,BK Häcken,IFK Göteborg,False,2
5,6,Alexander Faltsetas,BK Häcken,Örebro SK,True,7
6,7,Alexander Faltsetas,BK Häcken,Mjällby AIF,False,1
7,8,Alexander Faltsetas,BK Häcken,Varbergs BoIS,True,1
8,9,Alexander Faltsetas,BK Häcken,AIK,True,1
9,10,Alexander Faltsetas,BK Häcken,Kalmar FF,False,0
10,11,Alexander Faltsetas,BK Häcken,IFK Norrköping,False,0
11,12,Alexander Faltsetas,BK Häcken,IF Elfsborg,True,1
12,13,Alexander Faltsetas,BK Häcken,Djurgården,False,0
13,14,Alexander Faltsetas,BK Häcken,Östersunds FK,True,3
14,15,Alexander Faltsetas,BK Häcken,Degerfors IF,False,3
